time,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,t1,t2,t3,t4
2022-09-25,4.2780881448409716,3.320575084538259,1.6899254205363927,4.556253734975178,1.2892305647433762,2.70089354694243,1.2747714409917117,0.2897255872236403,4.070282859169996,1.2353473340700656,3.9495657934402293,2.452233131903294,3.046716570464213,3.1213890335952206,2.8912648203107847,2.308271446600788
2022-10-02,4.4953624643857655,3.0697274084111323,1.7929054426295963,4.536563550637976,1.2638369943670986,2.8561317458105155,1.434878255911268,0.3556138373290644,3.945322974580824,1.4489322012055978,3.785548496056743,2.452205834075995,2.8792541573829094,3.2052614444773826,2.920558148407191,2.2868725553605764
2022-10-09,4.572310794256533,3.0963349725914795,2.0475046417849523,4.473551837357511,1.0908417198883802,2.814804524294902,1.4266729572784118,0.5199695327363393,3.822398142392689,1.3902327288567644,3.9796662539762453,2.432773673808847,2.935295921287993,3.229599218934947,2.818537408912811,2.0096900013538366
2022-10-16,4.822208177803268,2.9292671259681886,2.122824003396091,4.389330608457152,1.30912137365707,2.8293768498484937,1.7745506377876628,0.5032566122479672,3.9854972344581965,1.5719098110993468,3.8402668200851986,2.420553563639819,2.8554672073897898,3.143573527165604,3.0939198007305526,2.304007816481742
2022-10-23,4.943727859475096,3.1007535005629334,2.241842782877788,4.366295183708769,1.1962208998019828,2.9660740534864733,1.3599018673955043,0.7367670049938866,3.8535365720610137,1.7422955755281817,3.9533565667184756,2.550784565726637,3.1414369401687687,3.1915759317357417,3.1009907616603947,2.2010335512370354
2022-10-30,4.620584367639808,2.9839619555067336,2.4816066058274227,3.9495713221159767,1.3049138967714395,3.0109479044212284,1.6279856594795459,0.47237833677922725,3.857602500168452,1.7427380847138105,3.8534278944647715,2.80549867337455,2.9716240578573556,2.9346294933449926,3.076748306108428,2.3479102188732424
2022-11-06,4.959544381967531,3.2461515710895146,2.3556548645341717,3.883476247886616,1.297060278154269,2.923892686291479,1.609717874999256,0.6636927438712212,3.7304250627561344,2.0218484435271695,4.02581666519072,2.7122865889681553,3.0140619864389198,2.995618784899622,3.0678151213256393,2.4018826959705186
2022-11-13,4.901765181076916,3.107369518794851,2.447891003546571,3.7505827552601065,1.3938030475991385,2.8770025023260875,1.5294117279812225,0.6805998987169061,3.9480909797072457,1.9917448874199442,3.824341311636166,2.728018055878067,2.9715061415358153,2.870936425779379,3.0176683553816117,2.2911375634174656
2022-11-20,4.980618393591365,2.9570004387441142,2.5086222172623223,3.429969392790481,1.4499588937855017,2.9404522622726477,1.4602396065302963,0.840068043829807,3.764518093861844,2.049171837875911,3.773523482972056,2.977513086395653,3.162920502682521,2.9065045569089194,3.276587221781703,2.3418530607393566
2022-11-27,5.201330561070437,3.137301208136109,2.941551199205694,3.2741518352465113,1.252996877730479,3.0072986215827213,1.7106550132474114,0.7419255909193327,3.831695875089022,2.16223183616961,3.78557746574765,2.8426370369035814,3.158210131513232,2.7763165027787178,3.0564820856649133,2.4002820105548666
2022-12-04,5.178637633548724,3.0534681591892694,2.6895331124136006,2.9585170907341003,1.2229145251438862,3.0089124339162283,1.7910395313660128,1.002146548867949,3.7998943797734928,1.9838329735913443,3.804853318680401,2.8169771382256648,3.1711595989030865,2.783766571878465,3.1307113119661927,2.3030005797902624
2022-12-11,4.933157358656832,3.186357000963592,2.7716883810443336,2.871527316202952,1.309363721231799,2.966309357018683,1.7493803339492746,0.9733166393051835,4.020692287668256,2.006707674171343,4.085579821267947,2.658308914823719,3.088367072700494,2.5335879952639457,3.3169966159017585,2.542457526315327
2022-12-18,5.032799045337924,3.1754985304718897,2.7953693789627394,2.758678387096214,1.2881142130523409,3.0552413782649293,1.8591627661051056,0.8657087686897392,4.131333501721802,2.1109716971024297,3.8348387922179485,2.9278204616514665,3.383033651571067,2.6831533644057988,3.114262339129778,2.3367218460797914
2022-12-25,4.9542022444672975,3.0460351060428006,2.9829980557214792,2.729907844349175,0.9073436386625415,3.115942061326816,1.985489217824284,0.9628005702902446,4.098325688720557,2.169483296357289,3.79035064231774,2.7916215665371484,3.406856042708236,2.7317091419221597,3.423469190733864,2.561735018368158
